iso,country,date,grocery_pharmacy,parks,residential,retail_recreation,transit_stations,workplaces,total_cases,fatalities,population,gdp_ppp,health_system_index,human_development_index,response_stringency_index,age_above_65_percentage
ID,Indonesia,3/16/2020,1.62,-8.304,5.087,-6.504,-12.459,-7.628,134,5,270625568,14841,0.66,0.707,0.4352,5.3
ID,Indonesia,3/17/2020,1.34,-10.39,6.143,-8.687,-16.408,-12.939,172,5,270625568,14841,0.66,0.707,0.4074,5.3
ID,Indonesia,3/18/2020,0.092,-11.704,7.694,-10.787,-21.189,-15.888,227,19,270625568,14841,0.66,0.707,0.4074,5.3
ID,Indonesia,3/19/2020,-5.155,-16.568,8.843,-15.891,-26.36,-17.389,311,25,270625568,14841,0.66,0.707,0.4352,5.3
ID,Indonesia,3/20/2020,-6.909,-21.095,10.093,-19.178,-31.336,-18.266,369,32,270625568,14841,0.66,0.707,0.4352,5.3
ID,Indonesia,3/21/2020,-5.462,-29.565,8.66,-22.551,-33.103,-10.623,450,38,270625568,14841,0.66,0.707,0.4352,5.3
ID,Indonesia,3/22/2020,-14.751,-38.89,10.4,-32.451,-42.42,-6.825,514,48,270625568,14841,0.66,0.707,0.4352,5.3
ID,Indonesia,3/23/2020,-12.496,-24.771,12.929,-26.738,-41.229,-26.86,579,49,270625568,14841,0.66,0.707,0.463,5.3
ID,Indonesia,3/24/2020,-10.638,-26.244,13.3,-29.408,-41.611,-31.233,686,55,270625568,14841,0.66,0.707,0.463,5.3
ID,Indonesia,3/25/2020,-20.051,-30.514,21.26,-38.18,-52.365,-59.449,790,58,270625568,14841,0.66,0.707,0.463,5.3
ID,Indonesia,3/26/2020,-16.578,-29.819,14.94,-34.008,-46.171,-33.501,893,78,270625568,14841,0.66,0.707,0.4815,5.3
ID,Indonesia,3/27/2020,-16.624,-34.397,16.011,-35.796,-49.29,-32.631,1046,87,270625568,14841,0.66,0.707,0.4815,5.3
ID,Indonesia,3/28/2020,-20.031,-46.044,14.674,-41.695,-49.914,-23.41,1155,102,270625568,14841,0.66,0.707,0.4815,5.3
ID,Indonesia,3/29/2020,-27.01,-52.354,15.02,-47.24,-54.465,-15.389,1285,114,270625568,14841,0.66,0.707,0.5093,5.3
ID,Indonesia,3/30/2020,-19.823,-32.246,15.918,-35.908,-50.707,-33.937,1414,122,270625568,14841,0.66,0.707,0.5093,5.3
ID,Indonesia,3/31/2020,-16.031,-31.588,15.327,-35.15,-49.151,-34.907,1528,136,270625568,14841,0.66,0.707,0.5093,5.3
ID,Indonesia,4/1/2020,-10.128,-28.326,14.795,-31.34,-49.024,-34.929,1677,157,270625568,14841,0.66,0.707,0.5093,5.3
ID,Indonesia,4/2/2020,-12.84,-29.469,15.684,-32.535,-50.384,-35.4,1790,170,270625568,14841,0.66,0.707,0.5093,5.3
ID,Indonesia,4/3/2020,-17.418,-34.179,16.539,-35.159,-53.361,-34.015,1986,181,270625568,14841,0.66,0.707,0.5093,5.3
ID,Indonesia,4/4/2020,-20.365,-45.034,14.698,-39.971,-54.223,-25.454,2092,191,270625568,14841,0.66,0.707,0.5093,5.3
ID,Indonesia,4/5/2020,-23.667,-49.528,14.354,-43.438,-57.611,-16.689,2273,198,270625568,14841,0.66,0.707,0.5093,5.3
ID,Indonesia,4/6/2020,-20,-31,16,-34,-54,-34,2491,209,270625568,14841,0.66,0.707,0.5093,5.3
ID,Indonesia,4/7/2020,-16,-30,15,-33,-51,-35,2738,221,270625568,14841,0.66,0.707,0.6065,5.3
ID,Indonesia,4/8/2020,-17,-30,15,-34,-52,-36,2956,240,270625568,14841,0.66,0.707,0.6065,5.3
ID,Indonesia,4/9/2020,-13,-28,15,-31,-50,-35,3293,280,270625568,14841,0.66,0.707,0.6065,5.3
ID,Indonesia,4/10/2020,-28,-37,24,-43,-64,-60,3512,306,270625568,14841,0.66,0.707,0.662,5.3
ID,Indonesia,4/11/2020,-24,-46,17,-43,-59,-30,3842,327,270625568,14841,0.66,0.707,0.662,5.3
ID,Indonesia,4/12/2020,-27,-50,15,-46,-61,-17,4241,373,270625568,14841,0.66,0.707,0.662,5.3
ID,Indonesia,4/13/2020,-19,-29,17,-33,-56,-35,4557,399,270625568,14841,0.66,0.707,0.662,5.3
ID,Indonesia,4/14/2020,-19,-29,16,-34,-54,-36,4839,459,270625568,14841,0.66,0.707,0.662,5.3
ID,Indonesia,4/15/2020,-19,-29,17,-35,-55,-36,5136,469,270625568,14841,0.66,0.707,0.662,5.3
ID,Indonesia,4/16/2020,-18,-29,17,-34,-56,-36,5516,496,270625568,14841,0.66,0.707,0.662,5.3
ID,Indonesia,4/17/2020,-23,-35,18,-38,-58,-35,5923,520,270625568,14841,0.66,0.707,0.662,5.3
ID,Indonesia,4/18/2020,-25,-46,15,-43,-58,-24,6248,535,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,4/19/2020,-26,-49,14,-45,-60,-14,6575,582,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,4/20/2020,-19,-29,16,-34,-56,-34,6760,590,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,4/21/2020,-19,-31,16,-35,-55,-36,7135,616,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,4/22/2020,-16,-28,15,-34,-53,-36,7418,635,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,4/23/2020,-10,-28,15,-32,-50,-37,7775,647,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,4/24/2020,-30,-45,22,-49,-64,-43,8211,689,270625568,14841,0.66,0.707,0.7639,5.3
ID,Indonesia,4/25/2020,-29,-53,19,-50,-64,-30,8607,720,270625568,14841,0.66,0.707,0.7639,5.3
ID,Indonesia,4/26/2020,-34,-58,18,-53,-68,-18,8882,743,270625568,14841,0.66,0.707,0.7639,5.3
ID,Indonesia,4/27/2020,-28,-38,19,-43,-62,-36,9096,765,270625568,14841,0.66,0.707,0.7639,5.3
ID,Indonesia,4/28/2020,-26,-38,18,-43,-61,-38,9511,773,270625568,14841,0.66,0.707,0.7639,5.3
ID,Indonesia,4/29/2020,-24,-36,18,-42,-60,-37,9771,784,270625568,14841,0.66,0.707,0.7639,5.3
ID,Indonesia,4/30/2020,-19,-35,18,-40,-58,-36,10118,792,270625568,14841,0.66,0.707,0.7639,5.3
ID,Indonesia,5/1/2020,-23,-42,25,-44,-67,-59,10551,800,270625568,14841,0.66,0.707,0.7639,5.3
ID,Indonesia,5/2/2020,-24,-50,18,-46,-62,-28,10843,831,270625568,14841,0.66,0.707,0.7639,5.3
ID,Indonesia,5/3/2020,-28,-55,17,-48,-65,-14,11192,845,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/4/2020,-21,-34,18,-38,-60,-35,11631,858,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/5/2020,-19,-34,18,-39,-58,-36,12071,872,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/6/2020,-18,-33,18,-38,-58,-36,12438,895,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/7/2020,-18,-37,24,-44,-62,-58,12776,930,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/8/2020,-19,-41,19,-44,-59,-35,13112,943,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/9/2020,-22,-52,17,-48,-59,-26,13645,959,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/10/2020,-23,-54,16,-48,-62,-12,14032,973,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/11/2020,-16,-36,18,-39,-56,-34,14265,991,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/12/2020,-13,-33,18,-38,-54,-35,14749,1007,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/13/2020,-12,-32,17,-37,-54,-34,15438,1028,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/14/2020,-10,-32,17,-36,-53,-34,16006,1043,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/15/2020,-9,-34,16,-36,-54,-32,16496,1076,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/16/2020,-8,-43,15,-37,-53,-22,17025,1089,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/17/2020,-13,-50,15,-40,-57,-8,17514,1148,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/18/2020,-10,-32,17,-33,-54,-33,18010,1191,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/19/2020,1,-27,16,-29,-48,-34,18496,1221,270625568,14841,0.66,0.707,0.7083,5.3
ID,Indonesia,5/20/2020,3,-24,16,-26,-47,-34,19189,1242,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,5/21/2020,12,-21,20,-24,-47,-57,20162,1278,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,5/22/2020,7,-26,19,-27,-49,-46,20796,1326,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,5/23/2020,6,-36,16,-35,-49,-39,21745,1351,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,5/24/2020,-30,-45,8,-51,-59,-24,22271,1372,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,5/25/2020,-17,-16,19,-40,-59,-70,22750,1391,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,5/26/2020,-12,-20,16,-36,-54,-48,23165,1418,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,5/27/2020,-8,-20,16,-32,-53,-42,23851,1473,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,5/28/2020,-8,-23,16,-32,-52,-38,24538,1496,270625568,14841,0.66,0.707,0.6806,5.3
ID,Indonesia,5/29/2020,-11,-30,17,-33,-55,-35,25216,1520,270625568,14841,0.66,0.707,0.6806,5.3
BR,Brazil,2/23/2020,6.953,32.326,0.778,4.322,2.113,-2.543,0,0,211049527,17106,0.573,0.761,0.0556,8.6
BR,Brazil,2/24/2020,-6.522,68.676,8.125,-13.948,-26.987,-45.315,0,0,211049527,17106,0.573,0.761,0.0556,8.6
BR,Brazil,2/25/2020,-28.524,50.735,9.672,-31.478,-34.936,-60.556,0,0,211049527,17106,0.573,0.761,0.0556,8.6
BR,Brazil,2/26/2020,-10.696,-8.178,5.739,-18.266,-17.438,-18.111,1,0,211049527,17106,0.573,0.761,0.0556,8.6
BR,Brazil,2/27/2020,1.512,-10.672,0.871,-8.467,1.192,10.004,1,0,211049527,17106,0.573,0.761,0.0556,8.6
BR,Brazil,2/28/2020,3.196,-16.695,1.056,-5.184,1.772,13.097,1,0,211049527,17106,0.573,0.761,0.0556,8.6
BR,Brazil,2/29/2020,4.746,-22.699,3.063,-2.599,-2.258,5.059,2,0,211049527,17106,0.573,0.761,0.0556,8.6
BR,Brazil,3/1/2020,2.943,-34.474,4.526,-9.188,-9.702,-1.409,2,0,211049527,17106,0.573,0.761,0.0556,8.6
BR,Brazil,3/2/2020,0.62,-25.477,-0.194,-6.325,5.517,19.505,2,0,211049527,17106,0.573,0.761,0.1111,8.6
BR,Brazil,3/3/2020,1.876,-20.685,-0.536,-4.694,6.061,14.943,2,0,211049527,17106,0.573,0.761,0.1111,8.6
BR,Brazil,3/4/2020,1.756,-11.154,-0.677,-1.061,7.384,16.437,4,0,211049527,17106,0.573,0.761,0.1111,8.6
BR,Brazil,3/5/2020,6.607,-4.813,-1.631,0.101,10.476,17.618,8,0,211049527,17106,0.573,0.761,0.1111,8.6
BR,Brazil,3/6/2020,10.908,-6.859,-1.902,5.815,12.897,18.087,14,0,211049527,17106,0.573,0.761,0.1111,8.6
BR,Brazil,3/7/2020,12.602,-14.272,0.297,9.263,7.978,7.194,19,0,211049527,17106,0.573,0.761,0.1111,8.6
BR,Brazil,3/8/2020,10.501,-16.689,1.382,8.293,2.097,3.004,25,0,211049527,17106,0.573,0.761,0.1111,8.6
BR,Brazil,3/9/2020,4.847,-11.753,-1.581,0.886,12.197,21.347,30,0,211049527,17106,0.573,0.761,0.1111,8.6
BR,Brazil,3/10/2020,4.859,-11.366,-1.9,0.439,11.002,17.232,34,0,211049527,17106,0.573,0.761,0.1111,8.6
BR,Brazil,3/11/2020,1.832,-5.587,-1.422,1.166,10.142,16.824,52,0,211049527,17106,0.573,0.761,0.1111,8.6
BR,Brazil,3/12/2020,4.261,-4.992,-1.509,-2.019,9.784,16.826,76,0,211049527,17106,0.573,0.761,0.287,8.6
BR,Brazil,3/13/2020,6.591,-8.265,-1.627,0.261,9.622,18.405,98,0,211049527,17106,0.573,0.761,0.3796,8.6
BR,Brazil,3/14/2020,7.365,-15.441,1.294,-1.513,-0.324,5.997,121,0,211049527,17106,0.573,0.761,0.4213,8.6
BR,Brazil,3/15/2020,7.002,-21.063,2.581,-8.153,-6.974,0.445,200,0,211049527,17106,0.573,0.761,0.4213,8.6
BR,Brazil,3/16/2020,5.898,-22.876,1.306,-11.098,-4.11,13.733,234,0,211049527,17106,0.573,0.761,0.4213,8.6
BR,Brazil,3/17/2020,7.186,-28.132,3.925,-18.697,-15.088,2.637,291,1,211049527,17106,0.573,0.761,0.5787,8.6
BR,Brazil,3/18/2020,5.247,-28.347,7.32,-24.94,-22.248,-5.844,428,4,211049527,17106,0.573,0.761,0.6065,8.6
BR,Brazil,3/19/2020,2.356,-33.608,10.448,-36.477,-30.96,-16.607,621,7,211049527,17106,0.573,0.761,0.662,8.6
BR,Brazil,3/20/2020,0.169,-45.186,13.191,-44.509,-37.327,-21.067,964,11,211049527,17106,0.573,0.761,0.662,8.6
BR,Brazil,3/21/2020,-15.52,-65.605,16.104,-62.577,-50.366,-29.92,1178,18,211049527,17106,0.573,0.761,0.7176,8.6
BR,Brazil,3/22/2020,-33.367,-74.695,17.164,-72.443,-60.028,-34.331,1546,25,211049527,17106,0.573,0.761,0.7176,8.6
BR,Brazil,3/23/2020,-25.818,-60.893,19.95,-65.494,-57.817,-41.963,1891,34,211049527,17106,0.573,0.761,0.7176,8.6
BR,Brazil,3/24/2020,-32.918,-62.376,21.96,-70.654,-63.022,-50.807,2201,46,211049527,17106,0.573,0.761,0.7176,8.6
BR,Brazil,3/25/2020,-32.041,-57.292,22.869,-69.342,-62.952,-51.725,2433,57,211049527,17106,0.573,0.761,0.7176,8.6
BR,Brazil,3/26/2020,-28.996,-53.849,22.058,-68.524,-61.985,-50.49,2915,77,211049527,17106,0.573,0.761,0.7176,8.6
BR,Brazil,3/27/2020,-25.683,-55.789,22.722,-66.962,-60.219,-47.809,3417,92,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,3/28/2020,-27.321,-63.669,18.532,-69.588,-59.19,-40.582,3904,114,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,3/29/2020,-35.317,-69.938,16.858,-71.472,-62.263,-33.556,4256,136,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,3/30/2020,-26.129,-55.412,19.851,-61.715,-58.832,-43.14,4579,159,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,3/31/2020,-20.975,-53.213,19.377,-60.406,-58.228,-45.342,5717,201,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/1/2020,-18.55,-48.425,19.762,-58.41,-57.442,-44.693,6836,240,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/2/2020,-17.289,-47.806,19.74,-59.493,-57.205,-44.562,7910,299,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/3/2020,-13.506,-52.343,20.457,-60.239,-55.119,-42.141,9056,359,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/4/2020,-13.155,-59.907,16.41,-63.094,-52.612,-34.667,10278,431,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/5/2020,-23.591,-65.529,14.974,-66.841,-56.62,-29.732,11130,486,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/6/2020,-14,-53,18,-56,-53,-38,12056,553,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/7/2020,-8,-50,17,-53,-53,-40,13717,667,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/8/2020,-7,-46,18,-52,-52,-40,15927,800,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/9/2020,11,-40,16,-49,-49,-41,17857,941,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/10/2020,-38,-58,27,-76,-69,-72,19638,1056,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/11/2020,-5,-59,16,-59,-52,-36,20727,1124,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/12/2020,-25,-67,13,-67,-55,-26,22169,1223,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/13/2020,-19,-52,17,-54,-53,-35,23430,1328,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/14/2020,-20,-54,18,-56,-55,-39,25262,1532,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/15/2020,-17,-47,18,-54,-53,-38,28320,1736,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/16/2020,-14,-46,18,-56,-53,-38,30425,1924,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/17/2020,-11,-50,19,-55,-51,-36,33682,2141,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/18/2020,-15,-59,15,-61,-50,-28,36599,2347,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/19/2020,-23,-64,14,-67,-56,-25,38654,2462,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/20/2020,-11,-47,17,-53,-53,-39,40581,2575,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/21/2020,-37,-51,23,-71,-68,-67,43079,2741,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/22/2020,-15,-45,17,-53,-51,-34,45757,2906,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/23/2020,-17,-44,18,-56,-54,-36,49492,3313,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/24/2020,-14,-48,18,-55,-50,-32,52995,3670,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/25/2020,-14,-55,15,-59,-48,-25,58509,4016,211049527,17106,0.573,0.761,0.7454,8.6
BR,Brazil,4/26/2020,-22,-61,14,-65,-54,-23,61888,4205,211049527,17106,0.573,0.761,0.7731,8.6
BR,Brazil,4/27/2020,-19,-50,17,-54,-51,-30,66501,4543,211049527,17106,0.573,0.761,0.7731,8.6
BR,Brazil,4/28/2020,-16,-48,13,-53,-50,-33,71886,5017,211049527,17106,0.573,0.761,0.7731,8.6
BR,Brazil,4/29/2020,-15,-43,17,-52,-50,-32,78162,5466,211049527,17106,0.573,0.761,0.7731,8.6
BR,Brazil,4/30/2020,3,-37,14,-48,-46,-31,85380,5901,211049527,17106,0.573,0.761,0.7731,8.6
BR,Brazil,5/1/2020,-33,-49,25,-71,-66,-66,91589,6329,211049527,17106,0.573,0.761,0.7731,8.6
BR,Brazil,5/2/2020,-7,-54,15,-57,-50,-27,96559,6750,211049527,17106,0.573,0.761,0.7731,8.6
BR,Brazil,5/3/2020,-21,-62,13,-65,-54,-21,101147,7025,211049527,17106,0.573,0.761,0.7731,8.6
BR,Brazil,5/4/2020,-10,-48,15,-50,-48,-27,107780,7321,211049527,17106,0.573,0.761,0.7731,8.6
BR,Brazil,5/5/2020,-7,-47,16,-50,-48,-31,114715,7921,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/6/2020,-6,-44,16,-49,-48,-31,125218,8536,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/7/2020,1,-43,16,-48,-47,-31,135106,9146,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/8/2020,7,-43,16,-46,-43,-28,145328,9897,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/9/2020,10,-52,13,-47,-40,-19,155939,10627,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/10/2020,-4,-62,10,-59,-45,-5,162699,11123,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/11/2020,-11,-47,16,-49,-47,-27,168331,11519,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/12/2020,-11,-49,16,-51,-48,-31,178214,12461,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/13/2020,-14,-46,17,-51,-49,-31,188974,13149,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/14/2020,-12,-46,16,-52,-49,-31,202918,13993,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/15/2020,-7,-49,18,-52,-48,-29,218223,14817,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/16/2020,-8,-56,15,-55,-46,-21,233142,15633,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/17/2020,-17,-61,14,-63,-52,-16,241080,16118,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/18/2020,-13,-48,16,-50,-48,-26,254220,16792,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/19/2020,-13,-48,16,-51,-48,-29,271628,17971,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/20/2020,-8,-43,17,-50,-49,-31,291579,18859,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/21/2020,-7,-43,17,-51,-49,-31,310087,20047,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/22/2020,-6,-49,17,-52,-47,-28,330890,21048,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/23/2020,-7,-60,15,-56,-47,-20,347398,22013,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/24/2020,-18,-67,14,-66,-54,-17,363211,22666,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/25/2020,-12,-50,18,-53,-52,-34,374898,23473,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/26/2020,-9,-49,16,-50,-47,-28,391222,24512,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/27/2020,-8,-43,16,-48,-46,-27,411821,25598,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/28/2020,-4,-42,16,-48,-45,-27,438238,26754,211049527,17106,0.573,0.761,0.8102,8.6
BR,Brazil,5/29/2020,3,-43,16,-47,-42,-24,465166,27878,211049527,17106,0.573,0.761,0.8102,8.6
AR,Argentina,2/23/2020,8.185,17.563,0.437,13.644,5.334,-2.486,0,0,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,2/24/2020,-15.875,25.605,6.321,-9.973,-26.785,-53.687,0,0,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,2/25/2020,-17.135,1.325,6.895,-19.717,-28.485,-50.053,0,0,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,2/26/2020,2.304,5.399,-2.273,0.845,9.461,12.584,0,0,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,2/27/2020,-0.404,-5.267,-0.493,-0.584,7.983,12.407,0,0,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,2/28/2020,2.075,-7.859,-0.577,2.877,7.973,12.857,0,0,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,2/29/2020,4.685,-7.582,1.409,5.265,5.595,2.156,0,0,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,3/1/2020,2.873,-10.518,2.417,-2.509,0.944,-2.36,0,0,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,3/2/2020,3.958,-8.264,-1.363,0.537,6.931,16.164,0,0,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,3/3/2020,5.09,-6.241,-1.33,0.2,8.202,16.192,1,0,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,3/4/2020,2.898,-0.579,-1.916,-0.983,7.567,17.953,1,0,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,3/5/2020,4.236,-8.884,-1.491,0.735,10.191,17.557,2,0,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,3/6/2020,7.63,-6.797,-1.996,6.376,12.04,18.163,8,0,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,3/7/2020,7.222,-9.604,1.219,5.391,8.476,2.756,9,1,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,3/8/2020,4.425,-12.354,2.186,3.013,2.63,-2.325,12,1,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,3/9/2020,5.438,-9.125,-0.813,1.373,13.178,14.688,17,1,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,3/10/2020,8.046,-8.646,-2.092,2.687,13.621,18.222,19,1,44780677,19971,0.722,0.83,0.1111,11.2
AR,Argentina,3/11/2020,-6.831,-24.127,0.207,-15.515,-6.097,15.189,21,1,44780677,19971,0.722,0.83,0.25,11.2
AR,Argentina,3/12/2020,8.224,-15.55,-1.41,-4.239,10.392,18.187,31,1,44780677,19971,0.722,0.83,0.25,11.2
AR,Argentina,3/13/2020,10.128,-17.125,-1.125,-4.731,7.288,18.21,34,2,44780677,19971,0.722,0.83,0.25,11.2
AR,Argentina,3/14/2020,4.578,-40.463,7.188,-18.762,-19.48,-3.851,45,2,44780677,19971,0.722,0.83,0.25,11.2
AR,Argentina,3/15/2020,16.951,-43.747,8.781,-29.345,-17.249,-9.812,56,2,44780677,19971,0.722,0.83,0.25,11.2
AR,Argentina,3/16/2020,7.879,-39.431,6.346,-26.9,-16.545,0.894,65,2,44780677,19971,0.722,0.83,0.4167,11.2
AR,Argentina,3/17/2020,-11.396,-53.747,10.637,-40.83,-31.844,-11.995,79,2,44780677,19971,0.722,0.83,0.4167,11.2
AR,Argentina,3/18/2020,-10.624,-48.792,12.005,-42.791,-34.599,-18.855,97,2,44780677,19971,0.722,0.83,0.4167,11.2
AR,Argentina,3/19/2020,4.992,-54.943,12.607,-42.199,-35.079,-24.291,128,3,44780677,19971,0.722,0.83,0.75,11.2
AR,Argentina,3/20/2020,-40.436,-80.027,29.367,-78.483,-72.116,-60.537,158,3,44780677,19971,0.722,0.83,0.8889,11.2
AR,Argentina,3/21/2020,-49.072,-85.378,28.034,-82.642,-75.409,-57.28,225,4,44780677,19971,0.722,0.83,0.8889,11.2
AR,Argentina,3/22/2020,-61.218,-89.944,27.362,-87.281,-81.019,-57.88,266,4,44780677,19971,0.722,0.83,0.8889,11.2
AR,Argentina,3/23/2020,-63.753,-88.343,31.67,-87.824,-84.974,-79.097,301,4,44780677,19971,0.722,0.83,1,11.2
AR,Argentina,3/24/2020,-63.569,-87.983,31.076,-87.856,-84.972,-79.293,387,6,44780677,19971,0.722,0.83,1,11.2
AR,Argentina,3/25/2020,-50.052,-82.431,28.357,-82.419,-76.76,-67.967,502,8,44780677,19971,0.722,0.83,1,11.2
AR,Argentina,3/26/2020,-52.21,-83.698,30.111,-82.748,-77.253,-68.171,589,12,44780677,19971,0.722,0.83,1,11.2
AR,Argentina,3/27/2020,-48.609,-81.859,32.409,-81.227,-75.292,-66.728,690,17,44780677,19971,0.722,0.83,1,11.2
AR,Argentina,3/28/2020,-47.999,-84.324,28.839,-81.711,-75.465,-59.253,745,19,44780677,19971,0.722,0.83,1,11.2
AR,Argentina,3/29/2020,-60.955,-89.15,27.369,-86.48,-80.396,-57.303,820,20,44780677,19971,0.722,0.83,1,11.2
AR,Argentina,3/30/2020,-51.498,-83.033,28.489,-81.158,-77.265,-68.314,966,24,44780677,19971,0.722,0.83,1,11.2
